id	name	age	country	hometown	height	arm_span	gender
482	Margaux Deschamps	25.0	FRA	Echirolles			-1
483	Paloma Simon	25.0	FRA	vence			-1
484	Nathan Clair	25.0	FRA	Bourg St Maurice			1
485	Solène Amoros	24.0	FRA	Chateauroux les Alpes			-1
486	Alban Levier	27.0	FRA	Montigny bretonneux			1
487	Nicolas Pelorson	24.0	FRA	Saint-Ismier			1
488	Aurelia Sarisson	24.0	FRA	Voiron	167.0		-1
489	Yohann Dechamps	25.0	FRA	Coubron			0
490	Manuel Cornu	28.0	FRA	Evry	177.0		1
491	Camille Masseran	25.0	FRA	Marly			-1
492	Hugo Parmentier	23.0	FRA	Levallois-Perret			1
493	Mattéo Rousseau	23.0	FRA	Saint Projet			0
494	Pierre Rebreyend	25.0	FRA	St Martin d'Uriage	180.0		1
495	Roxane Heili	32.0	FRA	METZ			-1
496	Nicolas Moineau	44.0	FRA	CAHORS			1
497	Louis Gabriel Perez	27.0	FRA	Boulogne Billancourt			1
498	Mathieu Besnard	36.0	FRA	Congenies			1
499	Nathan Michel	28.0	FRA	Malrevers			1
500	Jean Salaun Penquer	23.0	FRA	Saint Pierre (Réunion)			1
501	Vincent Etchar	50.0	FRA	SAINT LEU			1
502	Jules NICOULEAU BOURLES	23.0	FRA	Rueil malmaison			1
503	Laurent Lagarrigue	46.0	FRA	Aujols			1
504	Adrian Ribes	33.0	FRA	eglier			1
505	Leo Avezou	22.0	FRA	Igny			1
506	Guillaume Colin	25.0	FRA	TASSIN			1
507	Serge Laurencin	59.0	FRA	VOIRON			1
508	Mathieu Barbe	35.0	FRA	Grenoble			1
509	Oriane Moreno	43.0	FRA	Gignac			-1
510	Elma Fleuret	22.0	FRA	SAINT LEU			-1
511	Victoire Andrier	26.0	FRA	VOIRON			-1
512	Aurélie Dutertre	45.0	FRA	Grenoble			-1
513	Léo Ferrera	21.0	FRA	MARIGNIER			1
514	Nina Arthaud	21.0	FRA	ARACHES	167.0		-1
515	Léna Grospiron	22.0	FRA	Tournefeuille			-1
516	Arsène Duval	23.0	FRA	Araches			1
517	Bréanne Robert	23.0	FRA	Nantes			0
518	Adrien Lemaire	23.0	FRA	ANTONY			1
519	Nao Monchois	23.0	FRA	BESANCON			-1
520	Antoine Béraud	35.0	FRA	LES ULIS			1
521	Lucas Techer	23.0	FRA	Saint Andre			1
522	Lucile Saurel	21.0	FRA	Voiron			-1
523	Mickael Mawem	31.0	FRA	AUBERVILLIERS	179.0		1
524	Quentin Rebreyend	22.0	FRA	St Martin d'Uriage			1
525	Clement Ozun	24.0	FRA	la Barthe de Neste			1
526	Charlotte Andre	23.0	FRA	GERASQUE			-1
527	Pyrene Santal	22.0	FRA	Aste Beon			0
528	Romain Bore	22.0	FRA	La TESSOUALLE			1
529	Cassandra Robbe	22.0	FRA	NOUMEA			-1
530	Nolwenn Arc	22.0	FRA	CHOLET	157.0		-1
531	Nathan Martin	20.0	FRA	DODENOM			1
532	Sam Avezou	21.0	FRA	IGNY	170.0		1
533	Marie-Sara David	22.0	FRA	Marseille			0
534	Eloi Peretti	23.0	FRA	Bron			1
535	Maëlys Agrapart	25.0	FRA	Angers			-1
536	Jennifer Bonnet	21.0	FRA	NOYAREY			-1
537	Fanny Techer	21.0	FRA	SAINT ANDRE			-1
538	Tanguy Topin	27.0	FRA	Grenoble			1
539	Léa Marigo	27.0	FRA	Massy			-1
540	juliette Beer	22.0	FRA	Lyon			0
541	francis helias	52.0	FRA	Bretigny sur orge			0
542	Lucie Jarrige	31.0	FRA	MASSY			-1
543	Tom Gauquelin	23.0	FRA	Les Tourailles			1
544	Alistair Duval	20.0	FRA	Voiron	180.0	194.0	1
546	Pierre Le Cerf	22.0	FRA	Nice			1
547	Paul Jenft	18.0	FRA	FFME La Chapelle Blanche	186.0	194.0	1
549	Matias Roux	18.0	FRA	VEUREY			1
550	Mailys Piazzalunga	20.0	FRA	toulouse			0
551	solene Moreau	19.0	FRA	les avirons			0
552	maeva Dubois	23.0	FRA	liffre			0
553	Flavy Cohaut	20.0	FRA	chaumont			0
554	Emilien Casado	20.0	FRA	le pouzin			1
555	Charles Albert	24.0	FRA	veneux les sablons			1
556	Erwan Rucay	20.0	FRA	nantes			1
557	Julien Gasc	39.0	FRA	Montpellier	179.0	184.0	1
558	Eric Delmares	45.0	FRA	Marseille			1
559	Lucie Vaillant Bultel	21.0	FRA	TROYES			-1
560	Coraline Necol	21.0	FRA	NANCY			-1
561	Camille Pouget	19.0	FRA	Fonsorbes	162.0		-1
562	Killian Arc	25.0	FRA	Cholet			1
563	Théo Ravanello	23.0	FRA	Renage			1
564	Ivan Terestchenko	21.0	FRA	Etampes			1
565	Sophie Mc Carron	21.0	FRA	L'Arbresle			-1
566	Marion Bardin	25.0	FRA	Quimper			-1
567	Noé Moutault	19.0	FRA	SAINT-GEORGES-LES-BAILLARGEAUX			1
568	Romane Fontelaye	20.0	FRA	St Jean de Moirans			-1
569	Capucine Viglione	19.0	FRA	Voiron	170.0		-1
570	Bertrand Gautier		FRA				1
571	Charlie Cosnier		FRA				1
572	Elsa Pommarel	35.0	FRA	Vincennes			-1
573	Iliann Cherif	20.0	FRA	ravine des cabris			0
574	leo Favot	22.0	FRA	thones			0
575	valentine Mangin	20.0	FRA	Champigneulle			0
576	Maurane Jelic	23.0	FRA	st etienne			-1
577	Mathieu Miquel	22.0	FRA	aix en provence			1
578	Luce Douady	18.0	FRA	st bernard du touvet			-1
579	Coraline Ribeil	22.0	FRA	nort sur Edre			-1
580	Kilian Chabrier	22.0	FRA	la chapelle st mesmin			1
582	Kintana Iltis	19.0	FRA	Etang Sale	158.0		0
583	Mathis Brossier	22.0	FRA	Verrieres le buisson			1
584	Diego Fourbet	19.0	FRA	L'Argentière-la-Bessée	174.0		1
585	Eliot Barnabé	19.0	FRA	Toulouse			1
586	Léa Delacquis	22.0	FRA	Dingy Saint Clair			-1
587	Joshua FOURTEAU	19.0	FRA	bordeaux	175.0		1
588	Gaetan Petri	19.0	FRA	Voiron			1
589	Lisa Cherblanc	20.0	FRA	CHAMBERY			-1
591	Valentin Lecomte	20.0	FRA	L'Hodié			1
592	Sabine LADEL	40.0	FRA	AUBAGNE			-1
593	Romaric GEFFROY	25.0	FRA	Lyon			1
594	Sébastien Casado	47.0	FRA	LE POUZIN			1
595	Fabien Viguier	48.0	FRA	VEUREY VOIROIZE			1
596	Benjamin Bouissou	35.0	FRA	Pantin	174.0		1
597	Juan Escudero Toboso	36.0	FRA	Noisy sur école			1
598	Clothilde Morin	22.0	FRA	Rueil Malmaison			-1
599	Yannis Gautier	18.0	FRA	Villard Saint Pancrace			1
600	Louison Burtin	18.0	FRA	SERVOZ			0
601	Saula Lerondel	17.0	FRA	SAINT-JULIEN-LES-VILLAS	168.0		-1
602	Nina Grellier	18.0	FRA	la roche sur yon			-1
603	Elsa Ravinet	18.0	FRA	Toulouse	154.0		-1
604	Pauline Mahéo	18.0	FRA	CEYRAT			-1
605	Jules Marchaland	20.0	FRA	Saint Jeannet			1
606	Jordi Poles	18.0	FRA	LAROIN			1
607	Tommy George	22.0	FRA	SAINT NABORD			1
609	Colette Bobenrieth	20.0	FRA	metz			-1
610	Lilou Soulas	20.0	FRA	ANNECY LE VIEUX			-1
611	Thibaud Desloges	17.0	FRA	Massy	180.0	187.0	1
612	Marceau Garnier	21.0	FRA	VOIRON			1
613	Yann LE CLERCQ DE LANNOY	22.0	FRA	Voiron			1
614	Alice Jacquet	18.0	FRA	Fontcouverte			-1
615	Lison Gautron	19.0	FRA	Cholet			-1
616	Solenne PIRET	29.0	FRA	Bois-le-Roi			-1
617	Marlene Prat	22.0	FRA	Cadenet			-1
618	Bastien Thomas	48.0	FRA	La Ciotat			1
619	Thierry Delarue	43.0	FRA	VILLENEUVE LOUBET			1
620	Zélia Avezou	17.0	FRA	IGNY	158.0		-1
621	Arthur Guinet	33.0	FRA	SAINT JULIEN EN VERCORS			1
622	Franco Cannella	55.0	FRA	PARIS			1
623	remi duboz	29.0	FRA	toulouse			0
624	Alan Cameron-Duff		GBR				1
625	Adam Hocking	41.0	GBR	Keswick, Cumbria, Carson			1
626	Alan Murry		GBR				1
627	Aaron Tonks	49.0	GBR	Lancashire			1
628	Barry Durston	48.0	GBR	Easton Bristol			1
629	Dave Pegg		GBR				1
630	J. Sharpe		GBR				0
631	Tyler Landman	31.0	GBR	New York			1
632	Leah Crane	32.0	GBR	Sheffield			-1
633	Natalie Berry	30.0	GBR	Glasgow			-1
634	David Barrans	40.0	GBR	West Yorkshire			1
635	Michaela Tracy	30.0	GBR	South Yorkshire			-1
636	Shauna Coxsey	29.0	GBR	Sheffield	164.0		-1
637	David Mason	36.0	GBR	Sheffield			1
638	Mina Leslie-Wujastyk	34.0	GBR	Sheffield			-1
639	Eleanor Howard	37.0	GBR	Eastburn			-1
640	Rhoslyn Frugtniet	28.0	GBR	Cardiff			0
641	Rachel Carr	25.0	GBR	Sheffield			-1
642	Molly Thompson-Smith	24.0	GBR	London	159.0		-1
643	Tara Hayes	24.0	GBR	Northampton			-1
644	Connor Byrne	26.0	GBR	Waddington			1
645	William Ridal	24.0	GBR	Selston			1
646	Nathan Phillips	27.0	GBR	Sheffield			1
647	Florence Tilley	24.0	GBR	Hockerton			-1
648	William Bosi	23.0	GBR	Edinburgh			1
649	James Pope	23.0	GBR	London			1
650	Luke Dawson	25.0	GBR	Swimbridge			1
651	Peter Dawson	23.0	GBR	Swimbridge			1
652	Alex Waterhouse	24.0	GBR	Horrabridge			1
653	Jennifer Wood	27.0	GBR	Manchester			-1
654	Orrin Coley	26.0	GBR	Leicester			1
655	Max Ayrton	26.0	GBR	Bristol			1
656	Sidonie Graham	23.0	GBR	Seaton Delaval			-1
657	Rebecca Kinghorn	23.0	GBR	Aberdeenshire			-1
658	James Mabon	23.0	GBR	Wembworthy			1
659	John Churcher	48.0	GBR	Birmingham			1
660	Sianagh Gallagher	25.0	GBR	Acomb			0
661	Thomas Greenall	35.0	GBR	Sheffield			1
662	Ian Dunn	61.0	GBR	Liverpool			1
663	Edward Mabon	23.0	GBR	Wembworthy			1
664	Luke Murphy	24.0	GBR	Hebden Bridge			1
665	Mark Glennie	40.0	GBR	Bingley			1
666	Alexia Basch	23.0	GBR	London			-1
667	Matthew Cousins	32.0	GBR	Canterbury			1
668	Aiden Dunne	22.0	GBR	Ashton-Under-Lyne	175.0	183.0	1
669	Hannah Slaney	22.0	GBR	Bristol			-1
670	Dave Bowes	40.0	GBR	Wallasey	180.0	185.0	1
671	Phillip Mitchell	28.0	GBR	Litherland			1
672	Esme Harte	27.0	GBR	Newton Aycliffe, Co Durham			-1
673	George Morris	23.0	GBR	Wolverhampton			1
674	Jack Ramsden	21.0	GBR	Derby			1
675	Silvia Barrett	22.0	GBR	Tumba			-1
676	Eugenie Lee	22.0	GBR	Hackney			-1
677	Michelle Forrest	36.0	GBR	Sheffield			-1
678	Thomas Matthews	23.0	GBR	Bristol			1
679	Samuel Oakes	21.0	GBR	Kinver			1
680	Philippa Watkin	20.0	GBR	Sheffield			-1
681	Isabelle Adams	21.0	GBR	Guildford			-1
682	Kitty Morrison	20.0	GBR	Newby			-1
683	Kieran Forrest	21.0	GBR	Llanrug			1
684	Gwyneth Uttley	22.0	GBR	Bristol			-1
685	Aidan Roberts	23.0	GBR	Cumbria			1
686	Timothy Cunnington	37.0	GBR	Sheffield			1
687	Lucinda Whittaker	43.0	GBR	Sheffield			-1
688	Maximillian Milne	21.0	GBR	Aberdeen	166.0		1
689	Isabella  Hough	21.0	GBR	Sheffield			-1
690	Nathan Whaley	20.0	GBR	London			1
691	Jon Allsopp	34.0	GBR	Stockport			1
692	Martha  Lubczynskyj	20.0	GBR	Nottingham			-1
693	Emily Phillips	19.0	GBR	Cardiff	170.0		-1
694	Holly Toothill	20.0	GBR	Cowling	165.0		-1
695	James Bateman	19.0	GBR	Bournemouth			1
696	Hamish McArthur	20.0	GBR	Yorkshire	181.0		1
697	Joanna Neame	22.0	GBR	London			-1
698	Joseph Czubkowski	21.0	GBR	Mansfield			1
699	Martin Heald	30.0	GBR	Preston			1
700	Matthew Phillips	21.0	GBR	Guildford			1
701	Robin O'Leary	37.0	GBR	Bracknell, Berkshire			1
702	Isabella Walsh	26.0	GBR	Widnes			-1
703	Imogen Horrocks	23.0	GBR	Portsmouth	165.0	165.0	-1
704	Robert  Adie	40.0	GBR	Buxton			1
705	Stephen Glennie	38.0	GBR	Marchwood			1
706	Thomas Harris	23.0	GBR	London			1
707	Severin James Domela Nieuwenhius Nyegaard	22.0	GBR	Liverpool			1
708	Joanna Waterton	55.0	GBR	Guisborough, North Yorkshire			-1
709	Hannah Baldwin	29.0	GBR	Ivybridge, Devon			-1
710	Steven Mark Cox		GBR				1
711	Hannah Smith	20.0	GBR	Muirhead			-1
712	Robin Casey	19.0	GBR	Todmorden			1
713	Daniel Smith	18.0	GBR	Glasgow			1
714	Stephen Keir	19.0	GBR	Piperdam	183.0		1
715	Jack Palmieri	37.0	GBR	Oswaldtwistle			1
716	Katherine Macdougall	18.0	GBR	Penistone			-1
717	Finley Wood	19.0	GBR	Woodcroft			1
718	Samantha Emmett	46.0	GBR	Huddersfield			-1
719	Oliver Torr	36.0	GBR	Manchester			1
720	Belinda Fuller	33.0	GBR	Surrey			-1
721	Josh Senior	33.0	GBR	Tonbridge			1
722	Michael Cleverdon	38.0	GBR	Tavistock			1
723	Keith Lynch	46.0	GBR	Scotlond			1
724	Joseph Walmsley	21.0	GBR	Somerset			1
725	Alexander Lemel	39.0	GBR	Essex			1
726	Adela Carter	39.0	GBR	Sheffield			-1
727	Matthew Thompson	49.0	GBR	Sheffield			1
728	Christopher Forrest	61.0	GBR	Llanrug			1
729	Peter Rowlands	43.0	GBR	Manchester			1
730	Anita Aggarwal	49.0	GBR	Derby	162.0		-1
731	Joanna Newton	55.0	GBR	Guisborough, North Yorkshire			-1
732	Paul Houghoughi	41.0	GBR	Poole			1
733	Jake Collins	19.0	GBR	Worthing			1
734	Robert Cook	19.0	GBR	Basingstoke			1
735	Joseph Xiberras	18.0	GBR	Manchester			1
736	Megan Wyatt	18.0	GBR	Emberton			-1
737	Marijke Booth	18.0	GBR	Ripon			-1
738	Benjamin Preston	21.0	GBR	Horley			1
739	Zoe Peetermans	20.0	GBR	Cardiff			-1
740	Tai Tewkesbury	19.0	GBR	Hove			1
741	Leo Skinner	18.0	GBR	Brecon			1
742	Louise Flockhart	17.0	GBR	Edinburgh			-1
743	Tilly Vasic	17.0	GBR	Bacup			-1
744	Matilda Collins	17.0	GBR	Guildford			-1
745	Maxwell Ayrton	26.0	GBR	Bristol			1
746	Frederick Naish	35.0	GBR	Magna			1
747	Suzan Dudink	45.0	GBR	Manchester			-1
748	Ruby Wood	18.0	GBR	Caernarfon, Gwynedd			-1
749	Finn Hayward	18.0	GBR	Llanfairfechan			1
750	Zoe Spriggins	38.0	GBR	Buxton			-1
751	Emma Davidson	20.0	GBR	Livingston			-1
752	Alexandra Dundas	20.0	GBR	Edinburgh			-1
753	Aimee McRae	20.0	GBR	Edinburgh			-1
754	Caitlin Russell-Connor	19.0	GBR	Glasgow			-1
755	Michael Connor	54.0	GBR	Glasgow			1
756	Mark Davidson	51.0	GBR	Livingston, West Lothian			1
757	Richard Slocock	42.0	GBR	Derby			1
758	Abigail Robinson	23.0	GBR	Sunderland			-1
759	Jesse Dufton	36.0	GBR	Loughborough			1
760	Sophie Boyd	19.0	GBR	Durham			-1
761	Stuart Sneddon	40.0	GBR	Amesbury			1
762	Emma Wood	33.0	GBR	Chesterfield			-1
763	Guy Davenport	45.0	GBR	Farncombe, Surrey			1
764	Ines Dull-Kretschmer	30.0	GER	Memmingen			-1
765	Philipp Martin	27.0	GER	Kaufbeuren	173.0		1
766	Leonie Muth	17.0	GER	Wolfurt (Austria)			-1
767	Arturo Campos Salvador	46.0	ESP	Zaragoza			1
768	Bernabe Fernandez	48.0	ESP	Malaga			0
769	César Ciudad Manzanedo	45.0	ESP	Leganés, Madrid, Spain			1
770	J. Benito Martinez		ESP				0
771	Jose Manuel Velazques Perez	50.0	ESP				1
772	Patxi Usobiaga Lakunza	41.0	ESP	Eibar			1
773	Ramón  Julian  Puigblanque	40.0	ESP	calldetenes			1
774	Marco Antonio Jubes Angarita	38.0	ESP	Manlleu (Barcelona)			1
775	Eric  Lopez Mateos	30.0	ESP	Madrid			1
776	Javier Cano Blazquez	31.0	ESP	Cabezuela del Valle			1
777	Andrea CARTAS BARRERA	40.0	ESP	Villalbilla, Madrid			-1
778	Victor Esteller Ocaña	33.0	ESP	CERDANYOLA DEL VALLES			1
779	Itziar ZABALA Zurinaga	27.0	ESP	Vizcaya			-1
780	Pol Roca Lopez	26.0	ESP	St. Quirze de Besora (Barcelona)			1
781	Ricardo Pérez Amado	51.0	ESP	Madrid			1
782	Paula De la Calle Pizarro	29.0	ESP	Caceres			-1
783	Urko Carmona Barandiaran	41.0	ESP	Monovar (Alicante)			1
784	Juan Antonio Bellido Ramos	40.0	ESP	Morón de la Frontera (Sevilla)			1
785	Pablo Blanco Barrios	38.0	ESP	Pamplona			1
786	Jerome González Gutiérrez	24.0	ESP	La Laguna			1
787	Antoni Roy Hanacsek	46.0	ESP	Mataró			1
788	Àlex Hernández Castilla	23.0	ESP	Berga			0
789	Alejandro Ventajas Serrano	22.0	ESP	Santiago de la Ribera			1
790	Juan Pipo Gil Blanco	40.0	ESP	Rueda de Pisuerga - Palencia			1
791	Germán López Cadena	48.0	ESP	Torla			1
792	Bittor Esparta Frade	23.0	ESP	Bilbao			1
793	Mikel Asier Linacisoro Molina	21.0	ESP	Bergara	184.0	180.0	1
794	Antia Freitas Rial	21.0	ESP	Plasencia			0
795	Iker Ortiz Tudela	22.0	ESP	BENIGANIM			1
796	Jose Antonio Mulas Sánchez	59.0	ESP	Mondragon			1
797	Jonatan Flor Vazquez	25.0	ESP	Elda			0
798	Iñaki Arantzamendi Irueta	33.0	ESP	Ondarroa Bizkaia			1
799	Nazaret Calvente Santana	32.0	ESP	Las Palmas de Gran Canaria			0
800	Muriel Ruíz de Larramendi Arangoa	22.0	ESP	Huarte			-1
801	Andoni Esparta Frade	20.0	ESP	Bilbao			1
802	Rut Casas Mur	20.0	ESP	Sant Julià de Vilatorta			-1
803	Sergio Verdasco Urizal	26.0	ESP	Madrid			1
804	Raul Simon Franco	42.0	ESP	ZARAGOZA			1
805	Ana Belén Argudo Marugan	20.0	ESP	Getafe (Madrid)			-1
806	Alba Pelfort Ventura	20.0	ESP	Igualada (Barcelona)			-1
807	Pere Borrell Sánchez	20.0	ESP	Sabadell (Barcelona)			1
808	Héctor Bazan Martín	19.0	ESP	Folgueroles (Barcelona)			1
809	Olivia Marsella Barberio	21.0	ESP	Sabadell (Barcelona)			-1
810	Maria Benach Zubero	19.0	ESP	Barcelona			-1
811	Alberto Ginés López	19.0	ESP	Sant Cugat del Vallés	178.0		1
812	Pablo Rodríguez Salas	20.0	ESP	Jaraiz de la Vera			1
813	Guillem Monsech Gasca	21.0	ESP	Moià			1
814	Alejandro Crespo Cobos	24.0	ESP	Tornavacas	182.0	194.0	1
815	Anier Gozálvez Gozálvez	24.0	ESP	Teresa de Cofrentes			0
816	Sergio Pastor Martínez	30.0	ESP	RIVAS-VACIAMADRID			1
817	David Gambús Knörr	37.0	ESP	Sant Cugat del Vallés			1
818	Eneko Carretero Cruz	20.0	ESP	Zumaia			1
819	Iván Germán Pascual	49.0	ESP	madrid	179.0		1
820	Francisco Javier Aguilar Amoedo	39.0	ESP	Granada	167.0	173.0	1
821	Francisco Javier Alfonso Sánchez	35.0	ESP	Orihuela			1
822	Adrián García López	31.0	ESP	Murcia			1
823	Albert Guardia Ferrer	36.0	ESP	Alella			1
824	Ismael Ewan Sánchez Mcilroy	41.0	ESP	Alcoi			1
825	Josu Celaya Jiménez	24.0	ESP	Galdakao			-1
826	Gorka Ruíz Ibarrola	24.0	ESP	Bilbao			1
827	Alberto Rocasolano Jaudenes	30.0	ESP	Torrelodones (Madrid)			1
828	Rut Monsech Gasca	20.0	ESP	Moià (Barcelona)			-1
829	Jorge Díaz-Rullo Calvo	23.0	ESP	Madrid			1
830	Gianni Domenico Faggiana	49.0	ESP	Torino			1
831	Joaquin Hernández Martín	53.0	ESP	Sant Cugat del Vallés			0
832	Marc Oller Astort	45.0	ESP	Jaca (Huesca)			1
833	María Alba Capdevila Segales	37.0	ESP	Calldetenes (Barcelona)			-1
834	Ton Casas Mur	19.0	ESP	Sant Julià de Vilatorta (Barcelona)			1
835	Mª Carmen Alarcón Grau	33.0	ESP	Lleida			0
836	Maja JonJic Arnautovic	28.0	ESP	Las Palmas			-1
837	Lucia Miranda Cid	17.0	ESP	Cornellà Llobregat			-1
838	Lluc Macià Llobet	18.0	ESP	Collbató	194.0	205.0	0
839	Ariadna Herranz González	17.0	ESP	Alcorcón			-1
840	Luna Marsella Barberio	18.0	ESP	Sabadell			-1
841	Aida Torres Illamola	19.0	ESP	Torelló			-1
842	Andrea Gallo	58.0	ITA	Finale Ligure			-1
843	Alberto Gnerro	52.0	ITA	Cossato (BI)			1
844	Donato Lella	56.0	ITA	Pinerolo (TO)			1
845	Flavio Crespi	42.0	ITA	Busto Garolfo (MI)			1
846	Luca Giupponi	53.0	ITA	Ruffrè Mendola (TN)			1
847	Luca Zardini	49.0	ITA	Cortina d'Ampezzo (BL)			1
848	Jenny Lavarda	38.0	ITA	Colceresa (VI)			-1
849	Gabriele Moroni	34.0	ITA	Novara			-1
850	Stefan Scarperi	30.0	ITA	Appiano sulla Strada del Vino (BZ)			1
851	Manuela Valsecchi	33.0	ITA	Valmadrera (LC)			-1
852	Fabio De Cesero	31.0	ITA	Longarone			1
853	Alexandra Ladurner	30.0	ITA	Merano			-1
854	Marcello Bombardi	28.0	ITA	Pont-Saint-Martin (AO)	177.0		1
855	Stefano Ghisolfi	29.0	ITA	Arco	169.0		1
856	Leonardo Gontero	28.0	ITA	Bussoleno			1
857	Michael Piccolruaz	26.0	ITA	Santa Cristina	178.0		1
858	Andrea Zanone	29.0	ITA	Ronco Biellese			-1
859	Andrea Ebner	25.0	ITA	Bressanone			-1
860	Claudia Ghisolfi	25.0	ITA	Torino	162.0		-1
861	Alessandro Santoni	25.0	ITA	Dro (TN)			1
862	Annalisa De Marco	25.0	ITA	Siror (TN)			-1
863	Anna Borella	28.0	ITA	Colverde (CO)			-1
864	Francesco Vettorata	30.0	ITA	Santa Giustina (BL)			1
865	Ludovico Fossali	24.0	ITA	Bieno (TN)	185.0	196.0	1
866	Matteo Stefani	29.0	ITA	Bologna			1
867	Simone Salvagnin	37.0	ITA	Schio (VI)			-1
868	Alessio Cornamusini	56.0	ITA	Castelfiorentino (FI)	172.0	180.0	1
869	Lorenzo Carasio	26.0	ITA	Pinerolo			1
870	Pietro Vangi	29.0	ITA	Firenze			1
871	Paolo Vangi	26.0	ITA	Firenze			1
872	Lorenzo Malatesta	24.0	ITA	Genova			1
873	Francesca Medici	26.0	ITA	Scandiano			-1
874	Marco Gozzi	26.0	ITA	Casinalbo			1
875	Alessandro Palma	27.0	ITA	Centallo			1
876	Eva Scroccaro	23.0	ITA	Trieste			-1
877	Lorenzo Sinibaldi	24.0	ITA	Ortisei			1
878	Sara Giuseppetti	24.0	ITA	Ascoli Piceno			-1
879	Martina Giorello	24.0	ITA	Torino			-1
880	Stefano Carnati	23.0	ITA	Erba			1
881	Antonio Prampolini	24.0	ITA	Fiorano Modenese			1
882	Riccardo Piazza	26.0	ITA	Bagnaia			1
883	Janluca Kostner	23.0	ITA	Ortisei			0
884	Lisa De Martini	23.0	ITA	Nove			-1
885	Stanislao Zama	26.0	ITA	Faenza	170.0		1
886	Lorenzo Major	50.0	ITA	Cavarzere (VE)			1
887	Martina Pellandra	26.0	ITA	Bologna			-1
888	Giulia Poggioli	25.0	ITA	Sala Bolognese			-1
889	Giulio Cevenini	28.0	ITA	Bologna			1
890	Ginevra Casellato	24.0	ITA	Serramazzoni			-1
891	Asja Gollo	23.0	ITA	Torino			-1
892	Simone Tentori	24.0	ITA	Lecco			-1
893	Giorgio Bendazzoli	22.0	ITA	Breganze			1
894	Franco Gianelli	60.0	ITA	Ravenna			1
895	Ilaria Scolaris	23.0	ITA	Torino			-1
896	Massimo Bassoli	62.0	ITA	Modena			1
897	Giulia Fossali	22.0	ITA	Vignola			-1
898	Silvia Porta	22.0	ITA	Nave			-1
899	Gian Luca Zodda	22.0	ITA	Sassuolo	169.0		1
900	Paolo Martignene	23.0	ITA	Verrayes			1
901	Francesco Rosetti	23.0	ITA	Marsciano			1
902	Davide Buoso	28.0	ITA	Baricella			1
903	Martina Zanetti	24.0	ITA	Arco			-1
904	Carla Galletti	60.0	ITA	BOLOGNA			-1
905	David Oberprantacher	22.0	ITA	San Leonardo in Passiria			1
906	Danilo Marchionne	34.0	ITA	ALANNO			1
907	Alessandro De Martini	48.0	ITA	Nove			1
908	Corrado Riva	52.0	ITA	Campiano (Ra)			1
909	Matilda Segui	22.0	ITA	Torino			-1
910	Giulia Medici	22.0	ITA	Scandiano			-1
911	Pietro Biagini	22.0	ITA	Genova			1
912	Filip Schenk	22.0	ITA	Santa Cristina Valgardena			1
913	Matteo Faggian	49.0	ITA	Cazzago di Pianiga			1
914	Giorgia Tesio	21.0	ITA	Mondovì CN	165.0		-1
915	Giorgia Randi	23.0	ITA	Faenza			-1
916	Davide Mandra'	35.0	ITA	Catania			1
917	Gabriele Randi	22.0	ITA	Faenza			-1
918	Alessio Voghera	24.0	ITA	Torino			1
919	Sirlene GARBACCIO BOGIN	28.0	ITA	valle mosso			0
920	Clara Maria Cristaudo	43.0	ITA	ACI SANT'ANTONIO			-1
921	Tiziana Paolini	50.0	ITA	VINCI	170.0		-1
922	Teresa Cirelli	22.0	ITA	San Giorgio di Catania			-1
923	Matteo Manzoni	21.0	ITA	Romano di Lombardia			1
924	David Piccolruaz	22.0	ITA	Santa Cristina Valgardena			1
925	Camilla Bendazzoli	24.0	ITA	Breganze			-1
926	Elias Iagnemma	26.0	ITA	Barisciano			1
927	Fabio Moioli	39.0	ITA	Alzano Lombardo			1
928	Laura Rogora	20.0	ITA	Trento	152.0		-1
929	Matteo Baschieri	20.0	ITA	Rubiera			1
930	Jana Messner	20.0	ITA	Val di Funes			-1
931	Sara Morandini	21.0	ITA	Botticino			-1
932	Alessandra Zanetti	22.0	ITA	Arco			-1
933	Leonardo Sandrin	21.0	ITA	San Giovanni Lupatoto			1
934	Francesca Vasi	20.0	ITA	Ravenna			-1
935	Elisabetta Dalla Brida	21.0	ITA	Mezzolombardo			-1
936	Cristian Dorigatti	21.0	ITA	Pressano-Lavis			1
937	Felix Kiem	20.0	ITA	Lagundo (BZ)			1
938	Aldo Reggi	63.0	ITA	Faenza			1
939	Alexander Ebner	67.0	ITA	Bressanone			1
940	Mario Calanca	21.0	ITA	Modena			1
941	Filippo Caprioglio	23.0	ITA	Torino			1
942	Camilla Dozza	21.0	ITA	Vico Canavese			-1
943	Lucia Capovilla	28.0	ITA	VENEZIA			-1
944	Olimpia Ariani	20.0	ITA	Firenze			-1
945	Marco Erspamer	35.0	ITA	Modena			1
946	Jana Heinz	22.0	ITA	Naturno			-1
947	Camilla Moroni	20.0	ITA	Mignanego (GE)	157.0	161.0	-1
948	Alessandro Zeni	30.0	ITA	Mezzano			1
949	Davide Bassotto	24.0	ITA	Rivalta di Torino			1
950	Nora Rainer	21.0	ITA	Bolzano			-1
951	Francesco Bosco	25.0	ITA	Borso San Dalmazzo			1
952	Alessandro Cingari	23.0	ITA	Roma	187.0	203.0	1
953	Davide Marco Colombo	19.0	ITA	Vedano al Lambro			1
954	Alessia Cerrato	23.0	ITA	TORINO			-1
